"RELATÓRIO DE INSERÇÕES PUBLICITÁRIAS PLANEJADAS ",,,,,,,,,,,,,,,,,,,,,,,,,
"Ações de Publicidade - COVID-19",,,,,,,,,,,,,,,,,,,,,,,,,
"Fonte: sistema GestãoSecomGer - maio/21",,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Meio,"Nom Veic","CNPJ Veic","Cidade sede ",Agencia,"Nom ação","Num ação","Dat Início Veic.","Dat Fim Veic",Moeda,"Vlr Receb Veic",Grupo,Editora,"Status ação",Conformidade,Programa,"Fx Horária",Rubrica,Formato,"Qtd Ins","Ano Ação","Tipo TV","Tip Midia Exterior","Tip Midia Exterior Digital","Vlr Remuneração Agência",Abrangencia
"RADIO CLUBE DE PATOS LTDA",23.339.658/0001-28,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO CENTRO MINAS FM LTDA - ME",23.363.575/0001-74,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO METROPOLITANA DE VESPASIANO LTDA - EPP",23.372.147/0001-08,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO DIFUSORA DE PATROCINIO LTDA",23.409.055/0001-55,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"SISTEMA DE COMUNICACOES PROFESSOR VALTER ALENCAR L",23.522.923/0001-09,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RÁDIO CULTURA DE QUIXADA LTDA",23.552.250/0001-30,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO JAGUARIBANA DE ARACATI LTDA",23.583.644/0001-55,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"FUNDACAO SITONIO DO VALE",23.718.554/0001-24,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"FUNDACAO CHARITAS-MONTE SANTO DE MINAS",23.767.015/0001-85,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO CAPITAL DO TRIANGULO LTDA",23.802.986/0001-19,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO ONDA SUL FM STEREO LTDA",23.931.736/0001-89,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"MAGALHÃES FARIA E CIA LTDA",23.993.736/0001-03,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO CLUBE DE RIO CLARO LTDA",24.079.892/0001-26,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO CLUBE DE CACERES LTDA",24.748.675/0001-81,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO CHAO GOIANO FM LTDA",24.783.367/0001-97,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO DIFUSORA DE SAO JOAO NEPOMUCENO LTDA",24.801.367/0001-72,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"FUNDAÇÃO CULTURAL DIVINO ESPIRITO SANTO",24.858.144/0001-41,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO TERRA FM DE GOIANIA LTDA",24.862.997/0001-57,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO RURAL DE SAO JOAO LTDA",24.901.944/0001-06,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO RURAL DE TUPACIGUARA LTDA",25.296.997/0001-08,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO EDUCADORA TRABALHISTA LTDA",25.336.611/0001-36,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO MAIS FM LTDA",25.375.577/0001-09,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"SISTEMA FAROL DE COMUNICACAO LTDA",25.384.512/0001-20,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO SOCIEDADE TRIANGULO MINEIRO LTDA - ME",25.421.363/0001-21,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO SETE COLINAS DE UBERABA LIMITADA - EPP",25.441.643/0001-00,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"FUNDACAO RADIO EDUCATIVA QUADRANGULAR",25.466.707/0001-19,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO BOM JESUS LTDA",25.575.309/0001-30,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RÁDIO CULTURA DE UBERLÂNDIA LTDA",25.630.013/0001-75,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO CIDADE DE CAMBUI LTDA",25.650.870/0001-37,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"GLOBAL COMUNICACAO LTDA",25.705.492/0001-41,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO CENTENARIO FM LTDA",25.793.563/0001-05,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"SOCIEDADE RÁDIO CLUBE DE VARGINHA LTDA - ME",25.859.620/0001-01,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO OBJETIVA I LTDA",26.071.910/0001-59,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO CLUBE DE INHAPIM LTDA",26.169.789/0001-00,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"SEMPRE EDITORA LTDA",26.198.515/0004-84,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RÁDIO STEREO FM LAGOA SANTA LTDAS",26.232.603/0001-02,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"SUPER SOM UBERABA LTDA",26.284.612/0001-47,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RÁDIO WANDER DE ANDRADE LTDA",26.290.163/0001-40,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO SERRA NEGRA FM LTDA",26.399.675/0001-49,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"FUNDACAO DE ASSISTENCIA E EDUCACAO - FAESA",27.014.042/0003-08,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"A GAZETA DO ESPIRITO SANTO RADIO E TV LTDA",27.063.726/0001-20,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"NASSAU EDITORA RADIO E TV LTDA",27.065.150/0001-30,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO MUSICAL FM LTDA",27.099.936/0001-78,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO ZE LTDA",27.284.900/0001-64,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO MAIS FM 88 LTDA",27.434.653/0001-35,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO DIFUSORA PRINCESA DO SUL LTDA",27.468.008/0001-33,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"SOMBRASIL COMUNICACOES LTDA",27.573.187/0001-79,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO DIF. DO VALE DO ITABAPOANA LIMITADA",27.589.696/0001-90,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO MUSICAL DE CANTAGALO LTDA",27.642.529/0001-85,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RÁDIO TRIBUNA DE PETRÓPOLIS LTDA - EPP",27.656.248/0001-61,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"EMPRESA SF DE RADIODIFUSÃO LTDA - EPP",27.685.502/0001-50,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO 101 FM DE SAO LOURENCO DO OESTE LTDA",27.703.666/0001-62,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO CIDADE NOIVA DO TIETE LTDA",27.728.478/0001-99,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO NOVA GERACAO LTDA",27.736.586/0001-03,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"COLATINA RADIO SOM LTDA",27.740.158/0001-54,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"SAR - RADIO FREQUENCIA MODULADA LTDA.",27.995.069/0001-59,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"MEAIPE EMPRESA DE COMUNICACOES LTDA",28.417.129/0001-19,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO ASTRAL S/A",28.485.076/0002-54,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"REDE XODO DE COMUNICACAO SOCORRO LTDA",28.549.086/0001-25,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"REDE XODO DE COMUNICACAO PROPRIA LTDA",28.591.447/0001-00,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"REDE XODO DE COMUNICAÇÃO TOBIAS BARRETO LTDA",28.591.454/0001-01,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO DE ESTANCIA DE COMUNICACAO LTDA",28.591.878/0001-68,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"WOLF RADIODIFUSÃO E COMUNICAÇÃO LTDA",28.620.725/0001-00,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO CABO FRIO LTDA",28.843.795/0001-19,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"EMPRESA ITAPERUNENSE DE COMUNICACOES LTDA",29.076.973/0001-96,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO TRES RIOS LTDA",29.157.765/0001-11,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"SOCIEDADE SUL FLUMINENSE DE RAD.LTDA - EP",29.176.047/0001-92,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO COSTA DO SOL LTDA",29.220.753/0001-94,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO ARCA LTDA",29.576.576/0001-83,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO PRINCESINHA DO NORTE LTDA - ME",29.630.365/0001-81,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO ITAPERUNA LTDA",29.635.844/0001-90,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO MACAE LTDA",29.693.082/0001-89,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO DE COM.DE NOSSA SENHORA DA GLORIA LT",30.179.092/0001-80,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO PLANETA LTDA - EPP",30.211.916/0001-51,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO RSC FREQUENCIA MODULADA LTDA.",30.429.470/0001-36,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RÁDIO SOCIEDADE DE FRIBURGO LTDA",30.548.127/0001-00,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"REDE SIM SAT DE RADIO TELEVISAO E COMUNICAÇAO LTDA",30.561.666/0003-41,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"REDE SIM SAT DE RADIO TELEVISAO E COM. LTDA",30.561.666/0005-03,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"UNIGUASSU NEGOCIOS E EVENTOS S/A",30.665.668/0001-19,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO MELODIA LTDA",30.719.595/0001-09,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO SOLIMOES LTDA",30.792.717/0001-84,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO DIFUSORA BOAS NOVAS LTDA",30.917.587/0001-69,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RÁDIO AVAHY FM LTDA",31.017.395/0001-69,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"SISTEMA RESENDENSE DE COMUNICAÇÃO LTDA",31.066.541/0001-46,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO HIT PARADE LTDA",31.096.019/0001-07,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO HIT PARADE LTDA",31.096.019/0002-98,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO RITMO LTDA",31.096.506/0001-70,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RÁDIO IMPERIAL DE PETROPOLIS LTDA- ME",31.134.414/0001-37,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RÁDIO ENERGIA LTDA",31.232.747/0001-07,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO JOVEM BARRA LTDA",31.494.677/0001-57,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO COPACABANA LTDA",31.692.999/0001-00,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO FM NORTE COMUNICAÇÃO LTDA",31.707.540/0001-33,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO MUNDO JOVEM S/S LTDA",31.886.245/0001-91,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"SOCIEDADE BARRENSE DE RADIODIFUSÃO LTDA",32.047.532/0001-70,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO TERESOPOLIS LTDA",32.181.695/0001-47,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"A DE O VIANA",32.304.440/0001-29,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO FM 102 LTDA.",32.418.014/0001-16,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RÁDIO CULTURA DE CASTELO FM LTDA",32.485.468/0001-00,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO TUCANO FM LTDA",32.690.752/0001-18,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO SUBAE LTDA",32.693.657/0001-78,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO FM ITABAIANA LTDA",32.706.996/0001-41,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"SOCIEDADE ANONIMA RADIO TUPI",33.267.741/0001-92,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"BRASILIA COMUNICACAO LTDA",33.477.670/0001-52,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO FM RUBIATABA LTDA",33.580.648/0001-33,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"CULTURA FM STEREO SOM LTDA",33.582.453/0001-22,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"EMPRESA METROPOLITANA DE RADIODIFUSAO LTDA",33.947.839/0001-90,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO FM ITARANTIM LTDA",34.168.930/0001-70,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO GLOBO ELDORADO LTDA",34.267.617/0001-90,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"FENIX PUBLICIDADE LTDA",34.661.681/0001-50,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"FUNDAÇÃO EDUCATIVA CULTURAL JOSÉ ALLAMANO",34.809.111/0001-65,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO LIBERDADE DE ITAREMA LTDA",34.994.418/0001-83,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO CAPITAL DE FORTALEZA LTDA",35.044.635/0001-75,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO DIFUSORA FM DE TIMON LTDA",35.123.223/0001-20,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO MONTE DA GAVEA LTDA",35.790.070/0001-75,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"FUND CULT EDUC E DE RADIODIF CATEDRAL SAO SEBASTIA",35.797.968/0001-75,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"FUNDAÇAO DOM BOSCO",37.226.701/0001-53,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"SIGMA RÁDIODIFUSÃO LTDA",37.993.094/0001-57,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"FUNDAÇÃO CULTURAL DE RADIODIFUSÃO EDUCATIVA COSTA DOURADA",39.133.202/0001-47,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"FUNDACAO SANTA TEREZINHA",39.288.295/0001-89,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"SISTEMA SANTAMARIENSE DE COMUNICACOES LTDA",42.832.519/0001-86,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO PARANAPANEMA LTDA",43.005.156/0001-78,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"SOCIEDADE RADIO CLUBE DE ALTINOPOLIS LTDA",43.180.066/0001-13,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO CLUBE DE AMERICANA LTDA",43.237.932/0001-65,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO JORNAL CIDADE BAURU LTDA - EPP",43.381.201/0001-99,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO DIFUSORA DE AMPARO LIMITADA",43.462.076/0001-41,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO JORNAL DE SAO PAULO LTDA",43.837.392/0002-31,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"SOMPUR SAO PAULO RADIODIFUSAO LTDA",43.944.370/0001-90,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO TRANSAMERICA DE SAO PAULO LTDA",44.060.192/0001-05,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO CULTURA DE ASSIS LTDA - ME",44.365.278/0001-38,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO COMUNICACAO F M STEREO LTDA",44.466.472/0001-00,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO LEME STEREOSOM LTDA",44.550.911/0001-68,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
"RADIO CULTURA DE PROMISSAO SOCIEDADE LTDA",44.558.682/0001-28,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
